"Id","UserId","Avatar","Author","Content","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"18062430620272169","35867790936","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/481274902_2151450941936899_8242698646883774120_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QF5vu2P_ShPXvVREFcmwFlKq8RcCax8ES-ACc37CXKtpHgADBl465IqHy34AGVoLcw&_nc_ohc=z_FrfvrsSIwQ7kNvwEt1wUk&_nc_gid=-gT0DPCtWpwvGq6zSOnjqA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfOLgosBCEjOpl8iAw90UYNky6kz9GZW6KN8z2D_LKyNlw&oe=68576D82&_nc_sid=f5838a","holistichealersarah","❤️❤️❤️🔥🔥🔥 thank you AW, have been loving nettle lately","2","0","0","06/17/2025 5:12 AM"
"18078365764844301","46496948305","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/309081518_551638160060429_7960493836225637166_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QF5vu2P_ShPXvVREFcmwFlKq8RcCax8ES-ACc37CXKtpHgADBl465IqHy34AGVoLcw&_nc_ohc=ziY878uU6A0Q7kNvwGmRCXP&_nc_gid=-gT0DPCtWpwvGq6zSOnjqA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfMRd2u-tjRG0gDiJpnxBdGrOow-kqbMEjRCNs7K4FhMcA&oe=68576185&_nc_sid=f5838a","werde.chronisch.gesund","we love the Nettle Balm from Vimergy 🙌🏼🙏🏼♥️✨","2","0","0","06/17/2025 5:18 AM"
"17874327933262264","59716845538","https://instagram.fsyq4-1.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=instagram.fsyq4-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QFJBfSjkFY4GmbY-mfTdeN3QS2p2URioAFPC5k2yVu0BNOJ2DMIkTdFEaY81QLUGGc6LYNnW4hwAe-M-gNIjE3Y&_nc_ohc=WRvLfBrM4kwQ7kNvwErOfmy&_nc_gid=u-Pc89kElPmVyAH2XYKAkw&edm=AP7HCqgBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AfPWajZjXdkNGMFik1CcK2ZlvIbmQnlFufrgdklB0JGfnA&oe=685772E8&_nc_sid=b09b61","hillevi.100","❤️😍","1","0","0","06/17/2025 5:56 AM"
"18050942606589711","59716845538","https://instagram.fsyq4-1.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=instagram.fsyq4-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QFJBfSjkFY4GmbY-mfTdeN3QS2p2URioAFPC5k2yVu0BNOJ2DMIkTdFEaY81QLUGGc6LYNnW4hwAe-M-gNIjE3Y&_nc_ohc=WRvLfBrM4kwQ7kNvwErOfmy&_nc_gid=u-Pc89kElPmVyAH2XYKAkw&edm=AP7HCqgBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AfPWajZjXdkNGMFik1CcK2ZlvIbmQnlFufrgdklB0JGfnA&oe=685772E8&_nc_sid=b09b61","hillevi.100","❤️😍","1","0","0","06/17/2025 5:56 AM"
"17857295742443243","2118927129","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/15275590_1568096159873566_6589493405691150336_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QF5vu2P_ShPXvVREFcmwFlKq8RcCax8ES-ACc37CXKtpHgADBl465IqHy34AGVoLcw&_nc_ohc=nUzBrqRuZW8Q7kNvwF6TGXn&_nc_gid=-gT0DPCtWpwvGq6zSOnjqA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfMPSfclip3f9PCfD7j-ZomjvweZILXpLmP2vZIbHG_SDQ&oe=685777BF&_nc_sid=f5838a","barbyzanatta","❤️❤️❤️❤️❤️","1","0","0","06/17/2025 5:59 AM"
"18054681275077433","28142149","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/480728867_939568308334643_4304047620197933770_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QF5vu2P_ShPXvVREFcmwFlKq8RcCax8ES-ACc37CXKtpHgADBl465IqHy34AGVoLcw&_nc_ohc=Ibx2hEHsw-UQ7kNvwEDNiNR&_nc_gid=-gT0DPCtWpwvGq6zSOnjqA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfM1-UdEOPA2tRztGBuFE7mNWRhhccFZo3zpiN_kimnMNA&oe=6857739C&_nc_sid=f5838a","thatwholefoodgirl","My husband had MDS will this help him?","0","0","0","06/17/2025 6:15 AM"
"18082259650796627","53815149408","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/287669135_1019078548775407_6942923108993550696_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QF5vu2P_ShPXvVREFcmwFlKq8RcCax8ES-ACc37CXKtpHgADBl465IqHy34AGVoLcw&_nc_ohc=cXWdWFFUZlAQ7kNvwGBDRLe&_nc_gid=-gT0DPCtWpwvGq6zSOnjqA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfNCivTssbdzSQ1yaK-XmMNt7lomEgsfkc-MjpzXpghVbg&oe=68575F2E&_nc_sid=f5838a","berrygroovygirl","🙏🏼✨🫶🏼🙏🏼✨🫶🏼","1","0","0","06/17/2025 6:41 AM"
"18082096549696923","75398683425","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/505434308_17842361487515426_4856340643364545526_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHB4YBmCg58gLVppAZuxvkS5velCNHdnBvLCf16U9IRu9mNbbH-jJbb79GYh9UQcvY&_nc_ohc=tRxPzhihLowQ7kNvwEjkW4i&_nc_gid=h67m_PY9ezwvJdJjQls7mg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfNhonr6QAJ6ZMrgvuAyfE4k3IUb2QtdK4m-0LDtepO5tA&oe=6857759F&_nc_sid=f5838a","sarahstcyr777","Hearts Praying to Dance with GODS Fresh Nettle Tea Leaves Again!!! O That would be Heavenly!!! 🫖🌿❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥","0","0","0","06/17/2025 7:48 AM"
"17871028911283331","5500246573","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/494354429_18361806214182574_677825764932538470_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QF5vu2P_ShPXvVREFcmwFlKq8RcCax8ES-ACc37CXKtpHgADBl465IqHy34AGVoLcw&_nc_ohc=OaDmUGzQgb8Q7kNvwFKJxt-&_nc_gid=-gT0DPCtWpwvGq6zSOnjqA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfOqzqODufORrQ0KZDdJg6b_qIxilegbtBmZS4XC_iR3Rw&oe=68577448&_nc_sid=f5838a","ingy_8888","I take Vimergy nettle every night for my brain and growing some in my garden - the seeds have just started sprouting 🌱👩‍🌾","0","0","0","06/17/2025 8:00 AM"
"18506099191023668","64294715036","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/423471805_1329875938411362_3650608962858841241_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QF5vu2P_ShPXvVREFcmwFlKq8RcCax8ES-ACc37CXKtpHgADBl465IqHy34AGVoLcw&_nc_ohc=OSwrIzpY9gUQ7kNvwEgSiNd&_nc_gid=-gT0DPCtWpwvGq6zSOnjqA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfOG1W-BWnr1cczHhHGYYtuVx4_eDiYau3aL1l4xGOIjrQ&oe=68574E23&_nc_sid=f5838a","healingjamesy","❤❤❤️❤️❤️❤️❤️","0","0","0","06/17/2025 8:02 AM"
